Application_number,claim,claim_yn,prior_art_number,llm_ans
1020220071804,"제1항에 있어서,상기 골프를 칠때 잔디에 골프 공의 위치를 마킹하는 골프 볼 마커 홀더는,제2고리부에 체결 구성되는 손수건(600,타월)를 더 포함하여 구성된 것을 특징으로 하는 골프를 칠때 잔디에 골프 공의 위치를 마킹하는 골프 볼 마커 홀더.",0,2020190005068 ,"청구항 2 발명에서 부가 한정한 골프를 칠 때 잔디에 골프 공의 위치를 마킹하는 골프 볼 마커 홀더는 제2고리부에 체결 구성되는 손수건(600, 타월)을 더 포함하여 구성된 것이 특징인 것은 인용발명 1에서 탄성홀더의 둘레 타측에는 외측 단부에 마감슈를 갖는 인출와이어가 인출 가능하게 연결되어 수건이 체결고리로 연결된 구성(단락번호 0007-0049, 청구항 1-4, 도면 1-5 참조)으로부터 통상의 기술자가 단순 설계 변경이 가능한 것으로서 쉽게 도출할 수 있습니다. 따라서 청구항 2 발명은 인용발명 1, 2의 결합으로부터 통상의 기술자가 쉽게 발명할 수 있습니다."
1020220098849,"골프 클럽 그립에 있어서, 속이 빈 실린더 형상으로 연장되는 그립 몸체(11); 및 그립 몸체(11)의 연장 방향을 따라 선형으로 배열되는 적어도 하나의 선형 돌기 배열(13_1 내지 13_N; 14_1 내지 14_M)을 포함하는 선형 배열 돌기 구조의 골프 클럽 그립.",0,1020100060866 ,청구항 1 및 인용발명 1은 구성을 대비하면 다음과 같습니다. 청구항1의 구성1: 속이 빈 실린더 형상으로 연장되는 그립 몸체(11). 청구항1의 구성2: 그립 몸체(11)의 연장 방향을 따라 선형으로 배열되는 적어도 하나의 선형 돌기 배열(13_1 내지 13_N; 14_1 내지 14_M)을 포함하는 선형 배열 돌기 구조의 골프 클럽 그립. 인용발명1의 구성1: 샤프트가 삽입될 수 있도록 중공의 원통형으로 형성되는 그립. 인용발명1의 구성2: 샤프트가 삽입될 수 있도록 중공의 원통형으로 형성되는 그립. 따라서 청구항 1은 인용발명 1과 대비하여 동일합니다.
1020220098849,"청구항 1에 있어서, 선형 돌기 배열(13_1 내지 13_N; 14_1 내지 14_M)은 그립 몸체(11)의 위쪽 부분과 아래쪽 부분에 형성되는 것을 특징으로 하는 선형 배열 돌기 구조의 골프 클럽 그립.",0,1020100060866 ,"청구항 2(청구항 1을 인용)에서 부가 한정한 기술적 특징은 인용발명 1에 그립의 위아래에 엠보싱이 형성되는 점(도 1, 2 참고)과 같이 동일한 구성이 개시되어 있습니다. 따라서 청구항 2는 인용발명 1과 대비하여 동일합니다."
1020220098849,"청구항 1에 있어서, 그립 몸체(11)는 실리콘, 엘라스토머 또는 고무 소재가 되는 것을 특징으로 하는 선형 배열 돌기 구조의 골프 클럽 그립.",0,1020100060866 ,청구항 3(청구항 1을 인용)에서 부가 한정한 기술적 특징은 인용발명 1에 그립의 재질이 발포 가공된 라텍스로 형성되는 점(청구항 1 참고)과 같이 동일한 구성이 개시되어 있습니다. 따라서 청구항 3은 인용발명 1과 대비하여 동일합니다.
1020220104022,"유기 테이블 상에서 행해지는 게임을 관리하는 게임 관리 시스템으로서,적어도 유기 테이블과, 상기 유기 테이블에 놓여지는 칩을 포함하는 게임용품과, 딜러 또는 플레이어의 손을 포함하는 대상을 촬영하여 화상을 취득하는 하나 또는 복수의 카메라와,적어도 상기 화상을 분석함으로써, 상기 유기 테이블에 있어서의 소정 이벤트의 발생을 판정하는 제어장치를 구비하고,상기 카메라는, 비스듬히 위에서 상기 유기 테이블을 촬영하여, 상기 게임용품이 비스듬히 위에서 촬영된 상기 화상을 취득하고, 상기 제어장치는, 상기 화상에 대해 인공지능 또는 딥 러닝을 사용함으로써 상기 화상으로부터 복수 종류의 상기 대상 중 어느 대상인지를 인식하고, 상기 인식의 결과에 기초하여, 복수의 상기 소정 이벤트 중 어느 것이 발생하고 있는지를를 판정하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 1 발명이 청구하고 있는 게임 관리 시스템은 인용발명 1의 유기 테이블에서 행해지는 게임 상태를 카메라에 의해 영상으로서 기록하는 게임 기록장치와, 기록된 게임 상태의 영상을 화상 분석하는 화상 분석장치를 포함하고, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이며, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나, 혹은 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(청구항 1 및 식별번호 [0050] 내지 [0052] 참조)에 대응됩니다. 다만, 청구항 1 발명에 기재된 카메라는 비스듬히 위에서 유기 테이블을 촬영하여 게임용품이 비스듬히 위에서 촬영된 화상을 취득하는 구성이 인용발명 1에 명시적으로 기재되어 있지 않아 차이가 있습니다. 하지만 이러한 차이점은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하는 구성(식별번호 [0091] 참조)으로부터 통상의 기술자가 쉽게 착안하여 구성할 수 있는 것입니다. 따라서 청구항 1 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 상기 화상으로부터 복수의 상기 대상을 인식하고, 상기 복수의 대상의 인식 결과를 조합함으로써, 상기 소정 이벤트의 발생을 판정하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 2 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 2 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 복수의 상기 소정 이벤트의 발생을 판정하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 3 발명의 한정부가사항은 인용발명 1의 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이며, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(식별번호 [0050] 내지 [0052] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 3 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 상기 유기 테이블 상의 상기 칩을 포함하는 상기 화상을 분석함으로써, 상기 유기 테이블에 최초로 칩이 놓여진 것을 상기 소정의 이벤트로서 인식하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 4 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 4 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 상기 유기 테이블 상의 상기 칩을 포함하는 상기 화상을 분석함으로써, 상기 유기 테이블로부터 최초로 상기 칩이 회수된 것을 상기 소정의 이벤트로서 인식하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 5 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 5 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 상기 유기 테이블 상의 상기 칩을 포함하는 상기 화상을 분석함으로써, 상기 유기 테이블에 있어서 마지막으로 상기 칩이 지불된 것을 상기 소정의 이벤트로서 인식하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 6 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 6 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 4 항에 있어서,상기 소정의 이벤트는, 플레이어에 의한 상기 칩의 배트의 개시인, 게임 관리 시스템.",0,1020160098543 ,"청구항 7 발명의 한정부가사항은 인용발명 1의 카드 배포장치는 이미 당업자가 사용하고 있는 이른바 전자 슈이며, 미리 게임의 룰이 프로그램되어 있고, 카드가 딜러에 의해 각 게임의 시작에 배포되는 타이밍을 검지함과 함께 배포되는 각 카드의 정보(랭크(수)나 슈트)를 읽어내어 게임의 승패를 판정할 수 있는 구성(식별번호 [0093] 및 [0123] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 7 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 5 항에 있어서,상기 소정의 이벤트는, 게임에 진 칩의 회수의 개시인, 게임 관리 시스템.",0,1020160098543 ,"청구항 8 발명의 한정부가사항은 인용발명 1의 카드 배포장치는 이미 당업자가 사용하고 있는 이른바 전자 슈이며, 미리 게임의 룰이 프로그램되어 있고, 카드가 딜러에 의해 각 게임의 시작에 배포되는 타이밍을 검지함과 함께, 배포되는 각 카드의 정보(랭크(수)나 슈트)를 읽어내어 게임의 승패를 판정할 수 있는 구성(식별번호 [0093] 및 [0123] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 8 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 6 항에 있어서,상기 소정의 이벤트는, 게임의 청산의 종료인, 게임 관리 시스템.",0,1020160098543 ,"청구항 9 발명의 한정부가사항은 인용발명 1의 카드 배포장치는 이미 당업자가 사용하고 있는 이른바 전자 슈이며, 미리 게임의 룰이 프로그램되어 있고, 카드가 딜러에 의해 각 게임의 시작에 배포되는 타이밍을 검지함과 함께, 배포되는 각 카드의 정보(랭크(수)나 슈트)를 읽어내어 게임의 승패를 판정할 수 있는 구성(식별번호 [0093] 및 [0123] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 9 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 상기 유기 테이블에 있는 플레이어를 포함하는 상기 화상을 분석함으로써, 소정의 플레이어가 상기 유기 테이블에 앉은 것을 상기 소정의 이벤트로서 인식하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 10 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 10 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 10 항에 있어서,상기 제어장치는, 상기 플레이어의 플레이어 ID 와 상기 플레이어가 착석한 상기 유기 테이블의 플레이어 포지션을 특정하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 11 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어를 특정할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 11 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 10 항 또는 제 11 항에 있어서,상기 제어장치는, 상기 플레이어가 상기 유기 테이블에 착석한 시각을 기록하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 12 발명의 한정부가사항은 인용발명 1의 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이며, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 게임의 기록이 분석 가능해지도록, 게임 기록장치는 취득한 영상에 인덱스 혹은 시각(時刻)을 부여할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0081] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 12 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 10 항 또는 제 11 항에 있어서,상기 제어장치는, 상기 플레이어가 상기 유기 테이블의 자리를 이탈한 시각을 기록하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 13 발명의 한정부가사항은 인용발명 1의 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이며, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 게임의 기록이 분석 가능해지도록, 게임 기록장치는 취득한 영상에 인덱스 혹은 시각(時刻)을 부여할 수 있는 구성(식별번호 [0050] 내지 [0052] 및 [0081] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 13 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 상기 화상을 분석하여, 딜러 또는 플레이어의 손의 움직임, 칩의 움직임, 또는 상기 손의 움직임과 칩의 움직임을 검지함으로써, 상기 소정 이벤트의 발생을 판정하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 14 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 14 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 복수의 상기 유기 테이블이 제공되는 카지노 시설에 입장한 플레이어를 특정하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 15 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 15 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 하나 또는 복수의 카메라는, 추가로, 상기 유기 테이블에 구비된 칩 트레이 내의 칩을 촬영하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 16 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 16 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 15 항에 있어서,상기 제어장치는, 상기 칩 트레이에 있어서 앞 게임의 지급이 정상적으로 완료되었다고 판단되었을 때에, 상기 이벤트로서 배트가 개시되었다고 인식하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 17 발명의 한정부가사항은 인용발명 1의 카메라는 적어도 유기 테이블의 배팅 에어리어에 놓여진 칩을 촬영하도록 설치되고, 화상 분석장치는 카메라에 의해 촬영된 화상을 분석하여 유저 위치마다 배팅 에어리어의 플레이어, 뱅커, 타이의 어느 위치에 칩이 놓여졌는지 및 놓여진 칩의 액을 검지하며, 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이고, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 구성(식별번호 [0050] 내지 [0052] 및 [0091] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 17 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 게임 개시시의 배트 정보를 인식하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 18 발명의 한정부가사항은 인용발명 1의 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이며, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 구성(식별번호 [0050] 내지 [0052] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 18 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104022,"제 1 항에 있어서,상기 제어장치는, 게임 종료시의 배트 정보를 인식하는, 게임 관리 시스템.",0,1020160098543 ,"청구항 19 발명의 한정부가사항은 인용발명 1의 제어장치는 유기 테이블의 각 플레이 위치에서 배팅한 칩의 위치와 액을 파악하는 인공지능 활용형 혹은 딥러닝 구조이며, 제어장치는 화상 분석장치를 통하여 특이한 상황으로서 추출되거나 소정액 이상의 승리를 거둔 플레이 위치에서의 개별 플레이어의 특정이 가능한 구성(식별번호 [0050] 내지 [0052] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있는 것입니다. 따라서 청구항 19 발명은 통상의 기술자가 인용발명 1에 의해 쉽게 발명할 수 있는 것입니다."
1020220104388,"볼링장 레인(Lane)에 대향되어 설치되고 상기 레인 상에 볼링공을 감지하여 촬영을 시작하는 카메라;상기 카메라로 촬영되고 분석된 상기 볼링공의 궤적정보를 출력하는 디스플레이; 및상기 카메라와 디스플레이를 각 레인의 고유식별코드와 매핑하여 저장하는 등록부, 상기 카메라로부터 촬영 데이터를 수신하는 수신부, 상기 촬영 데이터 내 볼링공의 궤적을 추적하여 궤적정보를 생성하는 생성부, 상기 궤적정보를 상기 디스플레이로 전송하는 전송부, 상기 볼링공의 궤적정보를 생성할 때 딥러닝 기반 합성곱 신경망을 이용하여 상기 볼링공의 이동궤적을 추적하고 궤적정보를 생성하는 딥러닝부를 구비하는 표시 서비스 제공 서버;를 포함하며,상기 생성부는 색을 색상(Hue), 채도(Saturation), 명도(Value)로 표현할 수 있는 HSV 색 공간 이미지로 변환한 후, 상기 레인과 상기 볼링공의 색상을 표현하는 색상, 채도, 명도 값을 찾아내어 화면 내의 상기 볼링공과 상기 레인의 색을 대표하는 값을 찾아 상기 레인 위에서 탐색하고자 하는 상기 볼링공의 색상영역을 지정하고, 상기 레인의 색상, 채도, 명도 값을 이용한 레인 색상영역에 대해 외곽선 추출 알고리즘을 사용하여 레인 내부 영역을 얻고, 엣지 탐지 알고리즘을 이용하여 상기 레인 내부에 존재하는 물체들의 경계선에 대응하는 엣지 이미지를 얻고, 상기 엣지 이미지에 대해 허프 변환을 사용하여 상기 물체들의 경계선들을 기초로 하여 원의 형상들을 찾아내고, 상기 볼링공의 색상 영역 내부에서 검출된 원만 상기 볼링공의 원으로 판단하여 상기 볼링공의 무게중심 좌표를 상기 볼링공의 궤적정보로서 추출하는 볼링공 궤적정보 표시 서비스 제공 시스템.",0,1020160071574|1020210005693,"청구항 1 발명과 인용발명 1(1020160071574)은 다음과 같이 대비됩니다. 청구항 1의 구성1은 볼링장 레인에 대향되어 설치되고 레인 상의 볼링공을 감지하여 촬영을 시작하는 카메라, 구성2는 카메라로 촬영 및 분석된 볼링공의 궤적정보를 출력하는 디스플레이, 구성3은 카메라와 디스플레이를 각 레인의 고유식별코드와 매핑하여 저장하는 등록부, 카메라로부터 촬영 데이터를 수신하는 수신부, 촬영 데이터 내 볼링공의 궤적을 추적하여 궤적정보를 생성하는 생성부, 그리고 궤적정보를 디스플레이로 전송하는 전송부를 포함하는 표시 서비스 제공 서버로 이루어져 있습니다. 인용발명 1의 대응 구성으로는, 구성1에 해당하는 볼링 레인의 영상을 촬영하기 위한 카메라 센서(20)(단락 [0021], 도 1 참조), 구성2에 해당하는 카메라 센서로 촬영된 볼링공의 궤적 정보를 디스플레이에 출력하는 영상 출력부(150)(단락 [0029]~[0031], 도 1 참조), 그리고 구성3에 대응하는 촬영 이미지 상에 볼링공의 궤적 정보를 매핑하고, 매핑된 볼링공의 궤적정보를 영상 출력부(150)에 제공하는 제어부(140)(단락 [0028]~[0029], 도 1 참조)가 개시되어 있습니다. 상기 대비 결과, 청구항 1 발명은 인용발명 1과 비교하여 ‘카메라와 디스플레이를 각 레인의 고유식별코드와 매핑하여 저장하는 등록부를 포함하는 표시 서비스 제공 서버’ 구성에서 차이가 있습니다. 그러나 이러한 차이점은, 인용발명 1의 카메라 센서가 볼링 레인의 영상을 촬영하여 디스플레이에 출력하기 위해서는 당연히 카메라, 볼링 레인, 디스플레이 간의 식별자가 매핑되어 저장되어야 함을 통상의 기술자가 쉽게 인식할 수 있습니다. 더 나아가, 인용발명 1과 동일한 기술분야에 속하는 인용발명 2(1020210005693)(단락 [0053], [0055], [0072], 도 1~2 참조)에는 플레이어의 고유정보 및 볼링레일의 고유정보를 등록할 수 있는 볼링게임 서버(100)의 구성이 개시되어 있으므로, 통상의 기술자는 이를 인용발명 1의 시스템에 용이하게 결합하여 청구항 1 발명을 도출할 수 있습니다. 또한, 인용발명 2의 구성을 인용발명 1에 결합하는 데 기술적 곤란성은 존재하지 않으며, 그 결합으로부터 기대되는 작용효과 또한 통상의 기술자가 충분히 예측 가능한 수준에 불과합니다. 따라서, 청구항 1 발명은 통상의 기술자가 인용발명 1과 인용발명 2의 결합으로부터 쉽게 발명할 수 있는 것으로 판단됩니다."
